Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron
2016-12-29,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2016-12-30,Breakfast,764.7,35.1,9.0,9.0,14.1,0.0,10.0,1389.5,232.3,62.0,10.0,20.0,50.6,8.0,0.0,20.9,20.3
2016-12-30,Dinner,505.0,1.0,0.0,0.0,0.0,0.0,50.0,1865.0,0.0,70.0,28.0,7.0,50.5,0.0,35.0,14.0,39.0
2016-12-30,Snacks,2072.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,44.4,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2016-12-31,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2016-12-31,Lunch,1340.0,82.0,36.0,0.0,0.0,2.0,240.0,200.0,0.0,78.0,6.0,20.0,74.0,40.0,30.0,70.0,60.0
2016-12-31,Dinner,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31,Snacks,1680.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,134.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-01-01,Breakfast,1066.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,2.5,0.6,0.0,0.0,0.9,0.3
2017-01-01,Dinner,1280.0,66.0,20.0,0.0,0.0,0.0,240.0,3000.0,0.0,86.0,6.0,16.0,78.0,20.0,30.0,16.0,60.0
2017-01-01,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-01-02,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-01-02,Lunch,1340.0,82.0,36.0,0.0,0.0,2.0,240.0,200.0,0.0,78.0,6.0,20.0,74.0,40.0,30.0,70.0,60.0
2017-01-02,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-01-02,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-01-04,Lunch,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,Dinner,1060.0,45.0,11.5,9.0,14.0,0.0,10.0,1380.0,0.0,102.0,10.0,20.0,65.0,8.0,0.0,20.0,20.0
2017-01-04,Snacks,600.0,32.0,6.0,9.0,14.0,0.0,60.0,560.0,0.0,24.0,4.0,10.0,62.0,0.0,0.0,20.0,12.0
2017-01-05,Breakfast,154.7,2.6,0.5,1.0,1.1,0.0,0.0,9.5,372.3,27.0,4.0,1.0,5.6,0.0,0.0,0.9,10.3
2017-01-05,Lunch,1060.0,45.0,11.5,9.0,14.0,0.0,10.0,1380.0,0.0,102.0,10.0,20.0,65.0,8.0,0.0,20.0,20.0
2017-01-05,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-01-05,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-01-06,Breakfast,160.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,6.0,3.0,1.0,6.0,0.0,0.0,8.0,6.0
2017-01-06,Lunch,1280.0,66.0,20.0,0.0,0.0,0.0,240.0,3000.0,0.0,86.0,6.0,16.0,78.0,20.0,30.0,16.0,60.0
2017-01-06,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-01-06,Snacks,500.0,12.0,7.0,0.0,0.0,0.0,110.0,520.0,0.0,32.0,0.0,28.0,68.0,12.0,8.0,76.0,4.0
2017-01-07,Breakfast,194.7,15.1,2.5,4.5,7.1,0.0,0.0,139.5,232.3,7.0,2.0,3.0,8.6,0.0,0.0,0.9,4.3
2017-01-07,Lunch,700.0,17.5,3.5,0.0,0.0,0.0,140.0,2310.0,0.0,70.0,28.0,7.0,66.5,0.0,35.0,49.0,42.0
2017-01-07,Dinner,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-07,Snacks,1560.0,4.0,2.0,0.0,0.0,0.0,120.0,520.0,0.0,12.0,0.0,4.0,96.0,0.0,0.0,32.0,8.0
2017-01-08,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-01-08,Lunch,1340.0,82.0,36.0,0.0,0.0,2.0,240.0,200.0,0.0,78.0,6.0,20.0,74.0,40.0,30.0,70.0,60.0
2017-01-08,Dinner,740.0,34.6,14.0,0.0,0.0,2.0,150.0,1431.3,265.6,46.6,18.9,8.0,59.3,56.8,147.8,16.3,56.0
2017-01-08,Snacks,640.0,12.0,7.0,0.0,0.0,0.0,110.0,528.0,112.5,43.0,0.0,39.0,68.0,12.0,38.0,84.8,4.0
2017-01-09,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-01-09,Lunch,849.0,35.0,14.1,0.1,0.0,2.0,150.0,1433.3,492.6,75.9,24.0,30.0,59.9,57.8,155.8,17.3,57.0
2017-01-09,Dinner,1380.0,65.0,21.0,9.0,14.0,0.0,80.0,3040.0,0.0,128.0,14.0,26.0,88.0,18.0,0.0,70.0,40.0
2017-01-09,Snacks,500.0,12.0,7.0,0.0,0.0,0.0,110.0,520.0,0.0,32.0,0.0,28.0,68.0,12.0,8.0,76.0,4.0
2017-01-10,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-01-10,Lunch,849.0,35.0,14.1,0.1,0.0,2.0,150.0,1433.3,492.6,75.9,24.0,30.0,59.9,57.8,155.8,17.3,57.0
2017-01-10,Dinner,1400.0,35.0,7.0,0.0,0.0,0.0,280.0,4620.0,0.0,140.0,56.0,14.0,133.0,0.0,70.0,98.0,84.0
2017-01-10,Snacks,2080.0,100.0,21.0,18.0,28.0,0.0,80.0,3020.0,400.0,142.0,26.0,44.0,160.0,16.0,0.0,72.0,56.0
2017-01-11,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-01-11,Lunch,849.0,35.0,14.1,0.1,0.0,2.0,150.0,1433.3,492.6,75.9,24.0,30.0,59.9,57.8,155.8,17.3,57.0
2017-01-11,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,Snacks,400.0,16.0,2.0,0.0,0.0,0.0,60.0,260.0,200.0,12.0,3.0,3.0,54.0,0.0,0.0,24.0,10.0
2017-01-12,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-01-12,Lunch,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-01-12,Snacks,1160.0,51.0,11.0,9.0,14.0,0.0,70.0,1640.0,200.0,74.0,13.0,23.0,104.0,8.0,0.0,44.0,30.0
2017-01-13,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-01-13,Lunch,1280.0,66.0,20.0,0.0,0.0,0.0,240.0,3000.0,0.0,86.0,6.0,16.0,78.0,20.0,30.0,16.0,60.0
2017-01-13,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-01-13,Snacks,2310.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,38.6,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-01-14,Breakfast,534.7,19.1,7.0,0.0,0.1,0.0,205.0,1349.5,232.3,66.0,5.0,7.0,24.6,8.0,0.0,15.9,25.3
2017-01-14,Lunch,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,Dinner,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,Snacks,1600.0,4.0,2.0,0.0,0.0,0.0,120.0,520.0,0.0,12.0,0.0,4.0,96.0,0.0,0.0,32.0,8.0
2017-01-15,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-01-15,Lunch,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-01-15,Dinner,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-15,Snacks,3340.0,32.0,6.0,9.0,14.0,0.0,60.0,560.0,0.0,24.0,4.0,10.0,62.0,0.0,0.0,20.0,12.0
2017-01-16,Breakfast,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,Lunch,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,Dinner,740.0,34.6,14.0,0.0,0.0,2.0,150.0,1431.3,265.6,46.6,18.9,8.0,59.3,56.8,147.8,16.3,56.0
2017-01-16,Snacks,500.0,12.0,7.0,0.0,0.0,0.0,110.0,520.0,0.0,32.0,0.0,28.0,68.0,12.0,8.0,76.0,4.0
2017-01-17,Lunch,109.0,0.4,0.1,0.1,0.0,0.0,0.0,2.0,227.0,29.3,5.1,22.0,0.6,1.0,8.0,1.0,1.0
2017-01-17,Dinner,1130.0,52.0,13.5,9.0,14.0,0.0,565.0,1830.0,210.0,95.0,16.0,24.0,76.0,26.0,0.0,30.0,40.0
2017-01-17,Snacks,660.0,25.0,9.5,2.5,7.0,0.0,74.0,270.0,0.0,38.0,0.0,27.0,69.0,20.0,8.0,78.0,14.0
2017-01-18,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-01-18,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-01-18,Snacks,660.0,25.0,9.5,2.5,7.0,0.0,74.0,270.0,0.0,38.0,0.0,27.0,69.0,20.0,8.0,78.0,14.0
2017-01-19,Breakfast,164.7,13.1,2.5,2.5,7.1,0.0,0.0,9.5,232.3,8.0,0.0,1.0,5.6,0.0,0.0,2.9,10.3
2017-01-19,Lunch,920.0,43.3,8.5,0.0,0.0,0.0,248.0,2355.0,0.0,67.0,9.5,22.5,65.5,0.0,0.0,0.0,0.0
2017-01-19,Dinner,740.0,34.6,14.0,0.0,0.0,2.0,150.0,1431.3,265.6,46.6,18.9,8.0,59.3,56.8,147.8,16.3,56.0
2017-01-19,Snacks,680.0,19.0,8.5,0.0,0.0,0.0,84.0,400.0,0.0,54.0,4.0,36.0,72.0,20.0,10.0,80.0,10.0
2017-01-20,Breakfast,715.7,33.2,7.7,5.0,14.1,0.0,34.8,255.8,232.3,78.5,3.0,4.5,24.5,3.7,0.0,10.8,43.3
2017-01-20,Lunch,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,Dinner,1500.0,69.6,23.0,9.0,14.0,2.0,160.0,2811.3,265.6,108.6,28.9,28.0,109.3,64.8,147.8,36.3,76.0
2017-01-20,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-01-21,Lunch,370.0,17.0,4.5,0.0,0.0,0.0,555.0,450.0,210.0,33.0,6.0,4.0,26.0,18.0,0.0,10.0,20.0
2017-01-21,Snacks,4089.0,37.0,10.0,9.0,14.0,0.0,70.0,1640.0,0.0,86.8,10.0,22.0,98.0,8.0,0.0,36.0,24.0
2017-01-22,Breakfast,404.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-01-22,Dinner,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-22,Snacks,2258.0,6.0,3.0,0.0,0.0,0.0,180.0,780.0,0.0,55.6,0.0,6.0,144.0,0.0,0.0,48.0,12.0
2017-01-23,Breakfast,324.7,26.1,5.0,5.0,14.1,0.0,0.0,9.5,232.3,16.0,0.0,2.0,10.6,0.0,0.0,4.9,20.3
2017-01-23,Lunch,849.0,35.0,14.1,0.1,0.0,2.0,150.0,1433.3,492.6,75.9,24.0,30.0,59.9,57.8,155.8,17.3,57.0
2017-01-23,Dinner,740.0,34.6,14.0,0.0,0.0,2.0,150.0,1431.3,265.6,46.6,18.9,8.0,59.3,56.8,147.8,16.3,56.0
2017-01-23,Snacks,860.0,42.0,12.0,9.0,14.0,0.0,74.0,570.0,0.0,48.0,4.0,34.0,78.0,20.0,8.0,80.0,12.0
2017-01-24,Breakfast,244.7,19.6,3.8,3.8,10.6,0.0,0.0,9.5,232.3,12.0,0.0,1.5,8.1,0.0,0.0,3.9,15.3
2017-01-24,Lunch,849.0,35.0,14.1,0.1,0.0,2.0,150.0,1433.3,492.6,75.9,24.0,30.0,59.9,57.8,155.8,17.3,57.0
2017-01-24,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24,Snacks,1240.0,15.0,3.5,2.5,7.0,0.0,60.0,260.0,0.0,14.0,0.0,3.0,53.0,0.0,0.0,18.0,14.0
2017-01-25,Breakfast,474.7,11.6,6.5,0.0,0.1,0.0,35.0,484.5,232.3,48.0,2.0,5.0,11.6,6.0,15.0,17.9,15.3
2017-01-25,Lunch,849.0,35.0,14.1,0.1,0.0,2.0,150.0,1433.3,492.6,75.9,24.0,30.0,59.9,57.8,155.8,17.3,57.0
2017-01-25,Dinner,1520.0,70.0,18.0,18.0,28.0,0.0,20.0,2760.0,0.0,124.0,20.0,40.0,100.0,16.0,0.0,40.0,40.0
2017-01-25,Snacks,240.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-01-26,Lunch,240.0,10.0,2.0,0.0,0.0,0.0,65.0,1080.0,0.0,14.0,2.0,5.0,24.0,0.0,0.0,0.0,0.0
2017-01-26,Dinner,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26,Snacks,600.0,32.0,6.0,9.0,14.0,0.0,60.0,560.0,0.0,24.0,4.0,10.0,62.0,0.0,0.0,20.0,12.0
2017-01-27,Breakfast,444.7,8.9,4.7,0.0,0.1,0.0,24.5,453.0,232.3,47.7,2.0,4.7,11.0,4.2,15.0,17.3,15.3
2017-01-27,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-01-27,Snacks,544.0,16.0,2.0,0.0,0.0,0.0,60.0,260.0,200.0,12.0,3.0,3.0,54.0,0.0,0.0,24.0,10.0
2017-01-28,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-01-28,Lunch,870.0,34.3,7.5,0.0,0.0,0.0,260.0,2465.0,0.0,67.0,9.5,21.5,73.5,0.0,0.0,0.0,0.0
2017-01-28,Snacks,3920.0,6.0,3.0,0.0,0.0,0.0,180.0,780.0,0.0,18.0,0.0,6.0,144.0,0.0,0.0,48.0,12.0
2017-01-29,Breakfast,534.7,19.1,7.0,0.0,0.1,0.0,205.0,1349.5,232.3,66.0,5.0,7.0,24.6,8.0,0.0,15.9,25.3
2017-01-29,Dinner,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-29,Snacks,1880.0,4.0,2.0,0.0,0.0,0.0,120.0,520.0,0.0,12.0,0.0,4.0,96.0,0.0,0.0,32.0,8.0
2017-01-30,Breakfast,164.7,14.1,1.0,0.0,0.1,0.0,0.0,9.5,432.3,6.0,3.0,1.0,6.6,0.0,0.0,8.9,6.3
2017-01-30,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,Dinner,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-30,Snacks,1000.0,37.0,10.0,9.0,14.0,0.0,70.0,1640.0,0.0,68.0,10.0,22.0,98.0,8.0,0.0,36.0,24.0
2017-01-31,Breakfast,244.7,21.1,1.5,0.0,0.1,0.0,0.0,9.5,532.3,9.0,4.5,1.5,9.6,0.0,0.0,12.9,9.3
2017-01-31,Lunch,1140.0,54.0,10.5,0.0,0.0,0.0,248.0,2580.0,0.0,93.0,9.0,25.0,70.0,0.0,0.0,0.0,0.0
2017-01-31,Dinner,2050.0,89.0,22.5,18.0,28.0,0.0,575.0,3450.0,210.0,187.0,32.0,48.0,134.0,34.0,0.0,54.0,68.0
2017-01-31,Snacks,600.0,32.0,6.0,9.0,14.0,0.0,60.0,560.0,0.0,24.0,4.0,10.0,62.0,0.0,0.0,20.0,12.0
2017-02-01,Breakfast,680.7,23.4,10.2,0.0,0.1,0.0,43.5,612.0,232.3,93.7,4.0,14.7,18.0,7.2,0.0,7.3,29.3
2017-02-01,Lunch,1072.0,50.8,17.4,1.6,0.0,0.0,338.0,708.0,1948.0,2.0,0.0,0.0,148.4,0.0,0.0,0.0,52.0
2017-02-01,Dinner,250.0,11.5,4.0,1.5,5.5,0.0,19.5,360.0,383.0,31.5,3.5,26.5,8.0,0.0,0.0,0.0,0.0
2017-02-01,Snacks,1140.0,23.0,2.5,0.0,0.0,0.0,60.0,260.0,300.0,39.0,4.5,3.5,57.0,0.0,0.0,28.0,13.0
2017-02-02,Breakfast,836.7,18.7,8.4,0.0,0.1,0.0,87.0,554.5,232.3,125.4,6.0,5.4,29.4,10.4,0.0,13.7,46.3
2017-02-02,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,Dinner,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,Snacks,1799.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,102.2,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-02-03,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-03,Lunch,1140.0,54.0,10.5,0.0,0.0,0.0,248.0,2580.0,0.0,93.0,9.0,25.0,70.0,0.0,0.0,0.0,0.0
2017-02-03,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,Snacks,1400.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-02-04,Breakfast,374.7,17.1,4.5,0.0,0.1,0.0,555.0,459.5,442.3,33.0,6.0,4.0,26.6,18.0,0.0,10.9,20.3
2017-02-04,Lunch,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-04,Dinner,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-04,Snacks,944.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-02-05,Breakfast,814.7,15.1,4.5,0.0,0.1,0.0,555.0,219.5,442.3,3.0,0.0,0.0,18.6,18.0,0.0,6.9,12.3
2017-02-05,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-05,Snacks,2040.0,2.0,1.0,0.0,0.0,0.0,60.0,260.0,0.0,6.0,0.0,2.0,48.0,0.0,0.0,16.0,4.0
2017-02-06,Breakfast,1004.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-06,Lunch,620.0,30.0,12.0,0.0,0.0,0.0,70.0,1660.0,0.0,66.0,4.0,6.0,38.0,10.0,0.0,50.0,20.0
2017-02-06,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-02-06,Snacks,400.0,16.0,2.0,0.0,0.0,0.0,60.0,260.0,200.0,12.0,3.0,3.0,54.0,0.0,0.0,24.0,10.0
2017-02-07,Breakfast,324.7,28.1,2.0,0.0,0.1,0.0,0.0,9.5,632.3,12.0,6.0,2.0,12.6,0.0,0.0,16.9,12.3
2017-02-07,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-02-07,Snacks,480.0,7.0,4.0,0.0,0.0,0.0,90.0,560.0,0.0,34.0,0.0,30.0,70.0,20.0,8.0,86.0,4.0
2017-02-08,Breakfast,450.7,12.1,6.0,0.0,0.1,0.0,54.0,313.5,232.3,63.0,3.0,3.0,15.6,7.0,0.0,7.9,23.3
2017-02-08,Lunch,920.0,43.3,8.5,0.0,0.0,0.0,248.0,2355.0,0.0,67.0,9.5,22.5,65.5,0.0,0.0,0.0,0.0
2017-02-08,Dinner,760.0,35.0,9.0,9.0,14.0,0.0,10.0,1380.0,0.0,62.0,10.0,20.0,50.0,8.0,0.0,20.0,20.0
2017-02-08,Snacks,800.0,35.0,6.0,0.0,0.0,0.0,90.0,560.0,400.0,46.0,6.0,32.0,82.0,20.0,8.0,102.0,16.0
2017-02-09,Breakfast,324.7,28.1,2.0,0.0,0.1,0.0,0.0,9.5,632.3,12.0,6.0,2.0,12.6,0.0,0.0,16.9,12.3
2017-02-09,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,Snacks,840.0,37.0,9.0,9.0,14.0,0.0,90.0,860.0,0.0,52.0,4.0,38.0,84.0,20.0,8.0,90.0,12.0
2017-02-10,Breakfast,420.7,9.4,4.2,0.0,0.1,0.0,43.5,282.0,232.3,62.7,3.0,2.7,15.0,5.2,0.0,7.3,23.3
2017-02-10,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,Snacks,1060.0,7.0,4.0,0.0,0.0,0.0,90.0,560.0,0.0,34.0,0.0,30.0,70.0,20.0,8.0,86.0,4.0
2017-02-11,Breakfast,324.7,28.1,2.0,0.0,0.1,0.0,0.0,9.5,632.3,12.0,6.0,2.0,12.6,0.0,0.0,16.9,12.3
2017-02-11,Lunch,1340.0,82.0,36.0,0.0,0.0,2.0,240.0,200.0,0.0,78.0,6.0,20.0,74.0,40.0,30.0,70.0,60.0
2017-02-11,Snacks,1600.0,4.0,2.0,0.0,0.0,0.0,120.0,520.0,0.0,12.0,0.0,4.0,96.0,0.0,0.0,32.0,8.0
2017-02-12,Breakfast,4.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-12,Lunch,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-12,Dinner,740.0,34.6,14.0,0.0,0.0,2.0,150.0,1431.3,265.6,46.6,18.9,8.0,59.3,56.8,147.8,16.3,56.0
2017-02-12,Snacks,1040.0,7.0,4.0,0.0,0.0,0.0,90.0,560.0,0.0,34.0,0.0,30.0,70.0,20.0,8.0,86.0,4.0
2017-02-13,Breakfast,244.7,21.1,1.5,0.0,0.1,0.0,0.0,9.5,532.3,9.0,4.5,1.5,9.6,0.0,0.0,12.9,9.3
2017-02-13,Lunch,849.0,35.0,14.1,0.1,0.0,2.0,150.0,1433.3,492.6,75.9,24.0,30.0,59.9,57.8,155.8,17.3,57.0
2017-02-13,Dinner,1140.0,52.5,13.5,13.5,21.0,0.0,15.0,2070.0,0.0,93.0,15.0,30.0,75.0,12.0,0.0,30.0,30.0
2017-02-13,Snacks,640.0,21.0,5.0,0.0,0.0,0.0,90.0,560.0,200.0,40.0,3.0,31.0,76.0,20.0,8.0,94.0,10.0
2017-02-14,Breakfast,204.7,0.1,0.0,0.0,0.1,0.0,0.0,9.5,232.3,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.3
2017-02-14,Lunch,920.0,43.3,8.5,0.0,0.0,0.0,248.0,2355.0,0.0,67.0,9.5,22.5,65.5,0.0,0.0,0.0,0.0
